date_releve,marque,modele,nb_total,nb_electrique,proportion_electrique
2026-07-17T10:15:22,Volkswagen,Taigo,43,0,0.0
2026-07-17T10:15:22,Volkswagen,Tayron,1,0,0.0
2026-07-17T10:15:22,Volkswagen,Tiguan,72,0,0.0
2026-07-17T10:15:22,Volkswagen,Tiguan Allspace,2,0,0.0
2026-07-17T10:15:22,Volkswagen,Touran,6,0,0.0
2026-07-17T10:15:22,Volkswagen,Transporter,13,1,0.0769
2026-07-17T10:15:22,Volvo,C40,1,1,1.0
2026-07-17T10:15:22,Volvo,Ec40,7,7,1.0
2026-07-17T10:15:22,Volvo,Es90,3,3,1.0
2026-07-17T10:15:22,Volvo,Ex30,15,15,1.0
2026-07-17T10:15:22,Volvo,Ex30 Cross Country,5,5,1.0
2026-07-17T10:15:22,Volvo,Ex40,9,9,1.0
2026-07-17T10:15:22,Volvo,Ex90,2,2,1.0
2026-07-17T10:15:22,Volvo,S60,2,0,0.0
2026-07-17T10:15:22,Volvo,S90,1,0,0.0
2026-07-17T10:15:22,Volvo,V60,15,0,0.0
2026-07-17T10:15:22,Volvo,Xc40,49,9,0.1837
2026-07-17T10:15:22,Volvo,Xc60,45,0,0.0
2026-07-17T10:15:22,Volvo,Xc90,6,0,0.0
